timestamp,ro_reject_tds,ro_reject_temperature,ro_reject_level,ro_reject_flow,rainwater_tds,rainwater_temperature,rainwater_level,rainwater_flow,blend_ratio_ro,blend_ratio_rain,blended_tds,blended_temperature,blended_level,blended_flow,target_tds,use_case,is_optimal,anomaly_detected,tds_change_rate,predicted_tds_60s
2025-01-10T09:46:00,1269.65,24.62,76.17,2.421,14.33,26.25,63.21,2.912,0.95,0.05,1206.9,24.41,66.51,2.384,1500,floor_cleaning,0,0,-0.1444,1200.03
2025-01-10T09:48:00,1146.29,25.1,80.4,2.795,14.96,25.03,65.21,3.343,0.95,0.05,1089.7,24.9,66.41,2.868,1500,floor_cleaning,0,0,0.0723,1097.67
2025-01-10T09:50:00,1139.26,24.74,77.78,2.431,13.94,26.36,66.4,2.843,0.95,0.05,1083.0,24.59,63.88,2.63,2000,floor_cleaning,0,0,0.0193,1080.9
2025-01-10T09:52:00,1259.89,25.29,80.63,2.636,13.31,26.49,65.78,2.844,0.95,0.05,1197.6,25.07,62.69,2.693,1000,floor_cleaning,0,0,0.0321,1196.96
2025-01-10T09:54:00,1216.49,24.92,77.68,2.553,14.56,26.4,63.51,2.917,0.43,0.57,531.4,24.92,64.77,2.814,400,toilet,0,0,0.2166,547.11
2025-01-10T09:56:00,1196.97,25.55,79.65,2.369,13.52,25.71,65.2,3.109,0.95,0.05,1137.8,25.72,67.43,2.476,1000,floor_cleaning,1,0,-0.2607,1125.65
2025-01-10T09:58:00,1263.85,25.71,79.91,2.624,13.31,26.06,64.26,3.044,0.95,0.05,2930.0,25.61,64.91,2.835,1000,construction,0,1,-0.1547,2916.97
2025-01-10T10:00:00,1190.08,26.02,78.27,2.709,12.19,25.41,64.58,3.047,0.95,0.05,1131.2,26.24,67.25,2.427,1000,floor_cleaning,1,0,0.0088,1135.02
2025-01-10T10:02:00,1220.96,25.69,78.93,2.672,13.49,26.1,67.39,3.012,0.95,0.05,1160.6,25.83,63.51,2.714,2000,floor_cleaning,0,0,0.0237,1168.23
2025-01-10T10:04:00,1187.74,26.03,82.47,2.591,13.45,26.53,63.19,2.666,0.79,0.21,941.1,26.43,65.45,2.713,700,toilet,0,0,0.0291,951.77
2025-01-10T10:06:00,1137.78,25.87,78.69,2.618,13.35,25.15,65.75,2.993,0.95,0.05,1081.6,25.67,63.71,2.539,1000,floor_cleaning,1,0,-0.5832,1044.02
2025-01-10T10:08:00,1160.69,24.94,82.16,2.2,13.82,25.89,65.45,3.002,0.95,0.05,1103.3,24.94,63.1,2.208,1500,floor_cleaning,0,0,0.5862,1140.85
2025-01-10T10:10:00,1142.08,25.22,79.49,2.612,13.04,25.36,65.56,2.986,0.82,0.18,938.9,25.36,65.08,2.738,700,toilet,0,0,-0.1428,920.02
2025-01-10T10:12:00,1216.75,26.22,80.31,2.572,13.63,25.75,68.67,3.105,0.95,0.05,1156.6,25.96,58.68,2.616,1500,floor_cleaning,0,0,0.174,1166.9
2025-01-10T10:14:00,1236.16,25.86,79.12,2.569,13.13,25.25,70.13,2.81,0.95,0.05,1175.0,25.81,64.59,2.622,2000,floor_cleaning,0,0,0.1432,1189.17
2025-01-10T10:16:00,1209.15,25.47,82.89,2.504,14.82,26.27,64.05,2.552,0.77,0.23,934.5,25.89,65.28,2.568,700,toilet,0,0,0.356,945.91
2025-01-10T10:18:00,1138.64,26.09,78.28,2.474,14.18,26.81,67.33,2.995,0.95,0.05,1082.4,25.77,65.59,2.513,1500,floor_cleaning,0,0,-0.0257,1087.58
2025-01-10T10:20:00,1132.63,26.29,76.88,2.577,12.95,26.01,65.96,2.943,0.83,0.17,942.3,26.36,65.21,2.702,700,toilet,0,0,0.3417,965.32
2025-01-10T10:22:00,1351.91,25.91,82.11,2.546,12.41,25.11,68.85,3.286,0.39,0.61,534.8,25.54,60.83,3.039,400,toilet,0,0,-0.1845,528.66
2025-01-10T10:24:00,1143.59,26.58,78.97,2.488,11.9,24.87,66.69,3.447,0.95,0.05,1087.0,26.86,61.47,2.485,2000,floor_cleaning,0,0,-0.4117,1059.02
2025-01-10T10:26:00,1135.76,25.79,79.16,2.73,12.67,25.72,69.78,2.951,0.95,0.05,1079.6,25.73,66.05,2.674,1000,floor_cleaning,1,0,0.2296,1097.27
2025-01-10T10:28:00,1166.9,26.12,80.28,2.62,13.53,24.65,69.02,2.99,0.45,0.55,532.5,25.37,62.98,2.709,400,toilet,0,0,-0.5344,499.76
2025-01-10T10:30:00,1087.37,26.22,78.97,2.836,13.1,25.3,68.84,3.039,0.49,0.51,539.5,25.75,68.9,2.958,400,toilet,0,0,-0.1711,529.19
2025-01-10T10:32:00,1109.54,25.73,82.19,2.31,13.01,25.9,68.0,2.965,0.48,0.52,539.3,25.74,63.96,2.477,400,toilet,0,0,-0.3944,513.6
2025-01-10T10:34:00,1083.57,27.46,80.01,2.683,13.0,25.06,66.0,3.205,0.87,0.13,944.4,26.81,61.97,2.753,700,toilet,0,0,-0.206,934.63
2025-01-10T10:36:00,1194.23,26.21,82.71,2.455,12.41,25.58,68.07,2.798,0.79,0.21,946.1,26.2,61.23,2.497,700,toilet,0,0,-0.0587,944.3
2025-01-10T10:38:00,1098.9,26.73,82.79,2.571,12.69,24.39,68.75,2.783,0.48,0.52,534.1,25.83,59.51,2.691,400,toilet,0,0,-0.6532,492.08
2025-01-10T10:40:00,1109.85,25.22,82.62,2.24,13.6,25.37,72.46,3.036,0.85,0.15,945.4,24.59,60.7,2.306,700,toilet,0,0,-0.1525,935.72
2025-01-10T10:42:00,1131.05,25.09,83.15,2.601,12.07,25.38,64.66,3.116,0.95,0.05,1075.1,25.17,64.04,2.511,1500,floor_cleaning,0,0,-0.0381,1073.64
2025-01-10T10:44:00,1133.72,25.62,81.68,2.326,12.35,25.24,67.09,3.132,0.95,0.05,1077.6,24.99,66.81,2.443,2000,floor_cleaning,0,0,-0.3385,1058.17
2025-01-10T10:46:00,1116.73,25.5,82.14,2.355,13.32,25.91,71.64,3.027,0.84,0.16,940.2,26.08,65.31,2.456,700,toilet,0,0,0.2382,948.77
2025-01-10T10:48:00,1076.25,27.27,81.26,2.367,14.14,25.41,67.46,2.996,0.95,0.05,1023.1,26.98,63.23,2.445,1500,floor_cleaning,0,0,-0.0661,1021.76
2025-01-10T10:50:00,1091.49,26.11,81.99,2.619,12.84,25.05,64.09,2.921,0.86,0.14,940.5,25.54,58.41,2.585,700,toilet,0,0,0.0457,945.96
2025-01-10T10:52:00,1075.67,26.3,81.69,2.17,11.97,25.05,69.93,3.014,0.49,0.51,533.2,25.86,62.49,2.555,400,toilet,0,0,0.3298,552.78
2025-01-10T10:54:00,1189.81,25.94,82.05,2.561,14.18,24.28,65.78,2.88,0.95,0.05,1131.0,25.78,64.34,2.841,1500,floor_cleaning,0,0,-0.025,1135.42
2025-01-10T10:56:00,1197.16,26.92,83.65,2.261,12.97,24.71,69.76,2.901,0.78,0.22,936.6,26.88,60.51,2.323,700,toilet,0,0,-0.0411,935.39
2025-01-10T10:58:00,1124.48,27.0,83.42,2.985,13.07,25.15,69.37,3.263,0.95,0.05,1068.9,26.99,60.56,3.064,1000,floor_cleaning,1,0,0.0544,1064.9
2025-01-10T11:00:00,1228.71,27.07,85.93,2.226,12.48,24.93,66.82,3.341,0.43,0.57,535.5,25.69,62.88,3.017,400,toilet,0,0,0.0511,542.24
2025-01-10T11:02:00,1104.68,26.7,81.08,2.439,12.6,24.88,71.75,3.093,0.95,0.05,1050.1,26.65,60.66,2.42,2000,floor_cleaning,0,0,-0.4171,1022.14
2025-01-10T11:04:00,1155.65,26.56,85.06,2.772,13.14,25.12,69.12,3.129,0.81,0.19,938.6,26.31,66.59,2.781,700,toilet,0,0,-0.1346,920.73
2025-01-10T11:06:00,1082.36,27.12,84.1,2.516,12.99,25.39,69.51,2.904,0.49,0.51,537.0,26.05,57.33,2.669,400,toilet,0,0,-0.0796,528.05
2025-01-10T11:08:00,1181.43,26.83,86.11,2.223,13.65,25.23,67.2,3.448,0.95,0.05,1123.0,26.83,52.98,2.391,1500,floor_cleaning,0,0,-0.245,1110.96
2025-01-10T11:10:00,1128.29,26.6,84.9,2.683,13.11,24.5,70.16,3.185,0.83,0.17,938.7,25.76,61.87,2.665,700,toilet,0,0,-0.1159,930.79
2025-01-10T11:12:00,1161.85,26.11,83.12,2.313,14.26,24.61,68.51,3.185,0.95,0.05,2237.73,26.05,63.05,2.275,1500,construction,0,1,0.2385,2257.1
2025-01-10T11:14:00,1169.76,27.23,83.97,2.406,12.44,25.47,66.42,3.201,0.95,0.05,2652.59,27.48,60.32,2.502,2000,construction,0,1,0.7255,2690.94
2025-01-10T11:16:00,1079.1,26.39,81.58,2.038,12.51,25.11,69.14,3.404,0.95,0.05,1025.8,25.97,56.79,1.984,1000,floor_cleaning,1,0,-0.3521,1002.82
2025-01-10T11:18:00,1086.44,27.18,82.65,2.348,13.99,24.51,69.75,2.899,0.95,0.05,1032.8,26.96,57.31,2.528,1000,floor_cleaning,1,0,0.2938,1036.08
2025-01-10T11:20:00,1086.09,27.35,84.31,2.344,13.0,24.77,71.34,3.474,0.86,0.14,935.9,26.85,57.44,2.641,700,toilet,0,0,-0.1221,922.37
2025-01-10T11:22:00,1074.9,28.67,85.58,2.72,11.66,24.85,70.59,3.122,0.95,0.05,1021.7,28.68,65.1,2.901,1500,floor_cleaning,0,0,0.2285,1035.93
2025-01-10T11:24:00,1057.67,26.96,82.45,2.272,12.6,25.0,69.59,3.087,0.5,0.5,535.1,26.04,54.68,2.843,400,toilet,0,0,0.0173,541.78
2025-01-10T11:26:00,1187.16,27.27,85.71,2.663,12.63,23.45,71.28,3.046,0.95,0.05,1128.4,26.16,58.08,2.674,2000,floor_cleaning,0,0,-0.0374,1122.19
2025-01-10T11:28:00,1018.14,27.4,85.78,2.774,13.9,25.41,71.02,3.068,0.95,0.05,967.9,27.08,60.17,2.934,2000,toilet,0,0,-0.4953,930.22
2025-01-10T11:30:00,1105.15,26.84,84.51,2.542,12.82,25.34,71.9,2.714,0.95,0.05,1050.5,26.65,57.54,2.541,2000,floor_cleaning,0,0,-0.2291,1037.41
2025-01-10T11:32:00,1136.68,27.34,83.89,2.34,12.08,24.8,72.3,2.735,0.95,0.05,1080.5,26.87,59.22,2.531,1000,floor_cleaning,1,0,0.2149,1092.6
2025-01-10T11:34:00,1092.86,28.01,86.47,2.623,14.13,24.23,73.9,3.067,0.95,0.05,1038.9,27.66,57.89,2.802,1000,floor_cleaning,1,0,0.2696,1060.14
2025-01-10T11:36:00,1070.49,26.98,84.73,2.598,11.05,24.74,71.15,3.116,0.95,0.05,1017.5,26.86,57.13,2.468,1500,floor_cleaning,0,0,0.0507,1022.17
2025-01-10T11:38:00,1087.63,27.16,85.47,2.506,13.67,24.23,71.46,2.832,0.95,0.05,1033.9,27.1,60.44,2.359,1000,floor_cleaning,1,0,0.1879,1046.04
2025-01-10T11:40:00,1035.36,27.13,85.41,2.548,13.26,24.33,71.25,3.014,0.95,0.05,984.3,27.25,60.62,2.73,1500,toilet,0,0,-0.045,982.86
2025-01-10T11:42:00,1162.6,27.88,83.84,2.571,11.75,24.77,70.68,2.5,0.46,0.54,541.1,26.0,60.22,2.536,400,toilet,0,0,0.0909,543.33
2025-01-10T11:44:00,1189.46,27.45,82.45,2.423,12.96,24.4,73.21,3.551,0.44,0.56,530.6,25.76,55.7,3.068,400,toilet,0,0,-0.1277,524.99
2025-01-10T11:46:00,1099.7,27.42,86.0,2.56,11.92,23.68,70.61,2.727,0.95,0.05,1045.3,26.94,62.1,2.44,2000,floor_cleaning,0,0,-0.1545,1035.51
2025-01-10T11:48:00,1050.42,26.65,85.35,2.267,12.08,24.83,70.67,3.151,0.95,0.05,998.5,26.45,62.64,2.269,1500,toilet,0,0,-0.0785,988.24
2025-01-10T11:50:00,1074.4,27.53,82.38,2.632,13.36,23.9,72.46,3.283,0.95,0.05,1021.3,27.53,60.29,2.725,1500,floor_cleaning,0,0,0.321,1040.49
2025-01-10T11:52:00,1083.68,27.37,85.84,2.556,11.96,24.51,71.34,2.66,0.49,0.51,537.1,25.95,55.83,2.555,400,toilet,0,0,0.2984,566.91
2025-01-10T11:54:00,1075.78,26.51,84.93,2.71,12.07,24.07,73.86,2.856,0.95,0.05,1022.6,26.81,61.26,2.783,2000,floor_cleaning,0,0,-0.2901,1005.05
2025-01-10T11:56:00,1086.82,28.95,86.78,2.409,13.05,24.42,70.79,3.157,0.86,0.14,936.5,28.78,56.44,2.609,700,toilet,0,0,0.3325,962.05
2025-01-10T11:58:00,1118.16,27.7,84.02,2.714,12.74,23.53,70.62,3.04,0.84,0.16,941.3,27.12,60.35,2.857,700,toilet,0,0,-0.0492,949.14
2025-01-10T12:00:00,1067.49,27.15,85.23,2.535,11.87,24.1,71.33,2.875,0.95,0.05,1014.7,26.72,57.97,2.666,1500,floor_cleaning,0,0,0.2345,1023.75
2025-01-10T12:02:00,1060.14,27.59,83.61,2.356,13.17,23.32,72.66,2.928,0.95,0.05,1007.8,27.46,58.81,2.197,1500,floor_cleaning,0,0,-0.1125,1003.2
2025-01-10T12:04:00,1044.71,27.23,86.61,2.59,12.4,24.9,72.45,2.987,0.51,0.49,538.9,26.21,61.33,2.897,400,toilet,0,0,-0.001,542.81
2025-01-10T12:06:00,1099.22,28.61,84.69,2.685,12.08,23.63,74.73,3.095,0.95,0.05,1044.9,28.44,61.6,2.629,1500,floor_cleaning,0,0,0.2998,1063.54
2025-01-10T12:08:00,1009.25,27.6,82.7,2.04,12.65,23.09,74.23,3.376,0.95,0.05,959.4,27.05,61.5,2.153,1500,toilet,0,0,0.5333,984.25
2025-01-10T12:10:00,1027.15,28.48,83.91,2.527,12.28,23.66,74.87,3.198,0.52,0.48,540.0,25.97,58.53,2.739,400,toilet,0,0,0.7465,576.15
2025-01-10T12:12:00,1017.4,28.06,86.86,2.376,13.29,24.07,72.36,3.314,0.52,0.48,535.4,26.05,60.0,2.939,400,toilet,0,0,-0.0303,534.38
2025-01-10T12:14:00,1012.53,28.49,88.79,2.4,14.01,24.29,73.24,2.943,0.95,0.05,962.6,28.0,56.0,2.53,2000,toilet,0,0,-0.2887,943.26
2025-01-10T12:16:00,1096.28,28.9,86.36,2.221,12.21,24.08,72.49,2.907,0.48,0.52,532.6,26.05,59.74,2.58,400,toilet,0,0,-0.1598,527.6
2025-01-10T12:18:00,997.85,28.81,82.45,2.857,11.63,23.31,74.59,3.318,0.94,0.06,938.7,28.03,58.04,2.822,700,toilet,0,0,-0.206,931.17
2025-01-10T12:20:00,1052.03,28.4,82.96,2.229,12.62,24.07,75.8,3.118,0.95,0.05,1000.1,28.24,56.87,2.362,1500,floor_cleaning,0,0,-0.0758,994.62
2025-01-10T12:22:00,1057.4,27.97,83.24,2.747,13.47,22.86,75.65,3.189,0.95,0.05,1005.2,27.7,55.92,2.772,2000,floor_cleaning,0,0,0.2343,1017.36
2025-01-10T12:24:00,947.21,28.41,83.26,2.523,11.83,23.74,73.39,2.866,0.95,0.05,900.4,28.42,57.7,2.616,1000,toilet,1,0,-0.003,896.67
2025-01-10T12:26:00,1132.71,28.35,84.93,2.623,11.75,23.21,75.86,3.16,0.95,0.05,1076.7,27.66,54.01,2.541,1500,floor_cleaning,0,0,-0.2979,1061.7
2025-01-10T12:28:00,1083.37,28.29,85.89,2.137,12.51,22.32,76.57,2.961,0.95,0.05,1029.8,28.04,54.7,2.163,2000,floor_cleaning,0,0,0.0452,1027.48
2025-01-10T12:30:00,962.86,29.09,83.88,2.573,12.62,23.76,78.48,3.052,0.95,0.05,915.3,28.77,59.26,2.453,1000,toilet,1,0,0.5471,953.58
2025-01-10T12:32:00,1017.58,28.5,87.49,2.803,12.94,23.72,73.84,3.225,0.95,0.05,967.3,27.7,56.02,2.794,1000,toilet,1,0,-0.074,962.86
2025-01-10T12:34:00,1026.12,29.18,84.74,2.717,13.06,24.09,78.51,3.215,0.52,0.48,539.9,26.22,55.8,2.994,400,toilet,0,0,-0.5907,506.45
2025-01-10T12:36:00,919.9,28.74,79.82,2.604,12.63,23.38,71.97,2.569,0.95,0.05,874.5,28.3,55.01,2.484,2000,toilet,0,0,-0.07,871.13
2025-01-10T12:38:00,989.0,28.3,86.05,2.602,12.95,23.03,72.71,2.888,0.95,0.05,940.2,27.67,56.65,2.992,2000,toilet,0,0,-0.1837,928.17
2025-01-10T12:40:00,961.68,29.28,87.35,2.472,12.21,23.41,71.89,3.234,0.95,0.05,914.2,29.46,59.38,2.598,1500,toilet,0,0,0.2324,934.73
2025-01-10T12:42:00,931.19,29.6,83.21,2.614,12.37,24.1,79.15,2.827,0.95,0.05,885.3,29.62,58.01,2.633,2000,toilet,0,0,-0.2442,866.81
2025-01-10T12:44:00,979.9,29.86,81.64,2.253,12.6,23.36,72.66,2.904,0.95,0.05,931.5,30.06,52.7,2.399,1500,toilet,0,0,-0.2759,920.88
2025-01-10T12:46:00,1026.07,29.17,81.96,2.579,12.29,23.56,79.04,2.955,0.95,0.05,975.4,29.22,55.9,2.616,1500,toilet,0,0,0.0584,981.02
2025-01-10T12:48:00,1076.92,30.15,84.58,2.794,12.47,22.95,78.24,2.914,0.95,0.05,1023.7,30.1,57.54,2.826,1500,floor_cleaning,0,0,-0.3974,1001.11
2025-01-10T12:50:00,998.65,28.4,82.35,2.301,13.28,23.24,73.34,2.606,0.95,0.05,949.4,27.87,58.37,2.097,1000,toilet,1,0,0.0651,953.0
2025-01-10T12:52:00,918.02,28.98,81.97,2.491,12.59,22.38,77.75,3.0,0.95,0.05,872.7,28.54,56.09,2.407,1500,toilet,0,0,0.7885,929.12
2025-01-10T12:54:00,973.14,28.72,81.95,2.154,11.47,23.52,77.68,2.86,0.95,0.05,925.1,28.26,49.93,2.167,1500,toilet,0,0,-0.0047,929.65
2025-01-10T12:56:00,1032.52,29.06,83.81,2.28,13.06,22.56,76.94,2.764,0.95,0.05,981.5,29.1,57.25,2.229,2000,toilet,0,0,0.3449,996.82
2025-01-10T12:58:00,933.2,29.45,85.11,2.491,12.03,22.45,76.96,3.385,0.95,0.05,887.1,29.41,55.89,2.345,2000,toilet,0,0,0.4813,914.37
2025-01-10T13:00:00,1040.34,29.13,84.49,2.285,13.7,22.66,74.92,3.312,0.95,0.05,989.0,29.01,58.35,2.22,2000,toilet,0,0,-0.4302,968.62
2025-01-10T13:02:00,961.45,29.57,88.23,2.589,12.24,23.88,73.38,2.693,0.95,0.05,914.0,29.25,53.29,2.454,700,toilet,0,0,-0.1633,899.36
2025-01-10T13:04:00,984.63,29.63,81.96,2.559,12.21,23.58,78.42,3.052,0.95,0.05,936.0,29.03,55.3,2.617,1000,toilet,1,0,-0.3703,913.07
2025-01-10T13:06:00,990.2,30.92,81.67,2.434,11.63,22.79,74.39,2.915,0.54,0.46,540.1,27.13,55.09,2.639,400,toilet,0,0,0.2886,566.09
2025-01-10T13:08:00,946.09,29.65,84.62,2.419,12.63,22.91,75.1,3.077,0.95,0.05,2031.27,29.29,54.75,2.148,700,construction,0,1,-0.0698,2023.23
2025-01-10T13:10:00,977.38,29.5,82.51,2.676,12.99,22.59,75.26,3.198,0.95,0.05,929.2,28.97,53.51,2.585,1500,toilet,0,0,0.1122,928.01
2025-01-10T13:12:00,922.26,30.68,82.87,2.482,12.89,23.34,72.47,3.105,0.95,0.05,876.8,29.96,51.73,2.419,1000,toilet,1,0,0.1153,884.3
2025-01-10T13:14:00,931.66,29.79,82.75,2.394,12.61,23.3,76.64,3.002,0.95,0.05,885.7,29.95,54.73,2.511,1500,toilet,0,0,-0.1345,873.02
2025-01-10T13:16:00,982.51,29.38,81.84,2.784,12.68,22.83,77.25,3.219,0.95,0.05,934.0,29.47,49.6,2.715,1000,toilet,1,0,-0.3504,912.92
2025-01-10T13:18:00,997.23,31.34,84.58,2.841,12.92,22.66,77.14,2.495,0.94,0.06,938.2,30.94,51.6,2.82,700,toilet,0,0,-0.0144,939.9
2025-01-10T13:20:00,946.77,30.17,82.87,2.336,13.89,22.79,73.71,3.046,0.95,0.05,900.1,29.63,52.35,2.375,2000,toilet,0,0,-0.3717,879.62
2025-01-10T13:22:00,984.17,30.03,80.14,2.522,13.03,22.45,75.27,2.565,0.95,0.05,935.6,29.4,54.5,2.526,2000,toilet,0,0,0.062,934.72
2025-01-10T13:24:00,941.85,30.35,79.61,2.644,12.31,21.86,76.64,3.481,0.95,0.05,895.4,30.01,49.75,2.617,1000,toilet,1,0,-0.278,887.57
2025-01-10T13:26:00,988.08,30.35,83.75,2.083,13.33,22.56,79.45,2.803,0.95,0.05,939.3,29.83,51.26,2.029,700,toilet,0,0,0.0088,935.53
2025-01-10T13:28:00,958.06,29.6,81.34,2.467,13.5,22.57,75.97,2.897,0.95,0.05,910.8,29.24,52.57,2.412,700,toilet,0,0,-0.4917,876.71
2025-01-10T13:30:00,950.19,29.04,81.72,2.507,13.92,22.98,76.02,2.683,0.95,0.05,1676.14,28.78,48.64,2.458,2000,irrigation,0,1,-0.166,1663.57
2025-01-10T13:32:00,870.03,30.35,79.41,2.56,14.47,21.85,77.93,2.773,0.95,0.05,827.3,30.12,54.53,2.415,2000,toilet,0,0,-0.0161,828.4
2025-01-10T13:34:00,865.97,30.88,81.15,2.537,14.01,22.08,79.34,3.544,0.95,0.05,823.4,30.73,51.16,2.48,700,toilet,0,0,0.3384,844.77
2025-01-10T13:36:00,894.81,31.03,82.28,2.39,13.17,22.31,75.43,3.251,0.95,0.05,850.7,30.32,50.46,2.346,2000,toilet,0,0,0.7283,901.3
2025-01-10T13:38:00,902.36,30.26,80.92,2.858,14.76,22.38,76.5,3.359,0.95,0.05,858.0,30.24,55.19,2.784,1000,toilet,1,0,0.1503,871.9
2025-01-10T13:40:00,884.39,29.38,82.67,2.898,14.12,22.4,78.0,2.978,0.95,0.05,840.9,29.19,56.27,3.017,1500,toilet,0,0,0.3618,864.11
2025-01-10T13:42:00,1018.29,30.41,82.47,2.496,12.58,22.5,79.34,2.802,0.95,0.05,968.0,29.43,49.96,2.491,1000,toilet,1,0,-0.1559,954.22
2025-01-10T13:44:00,971.81,30.29,81.87,2.543,12.82,21.82,78.9,2.853,0.95,0.05,923.9,29.65,50.39,2.568,1000,toilet,1,0,-0.2692,904.41
2025-01-10T13:46:00,932.24,30.9,78.97,2.716,13.03,22.34,76.3,2.81,0.57,0.43,537.0,27.56,52.01,2.777,400,toilet,0,0,-0.422,511.83
2025-01-10T13:48:00,918.99,31.02,80.59,2.611,15.75,21.41,78.22,3.063,0.95,0.05,873.8,29.9,52.0,2.854,2000,toilet,0,0,-0.097,869.02
2025-01-10T13:50:00,926.45,29.38,81.83,2.137,13.73,20.97,79.42,2.801,0.95,0.05,880.8,29.05,52.69,2.167,2000,toilet,0,0,-0.7433,831.92
2025-01-10T13:52:00,923.84,31.06,81.15,2.915,14.32,21.91,75.39,3.078,0.95,0.05,878.4,30.24,49.85,3.083,2000,toilet,0,0,0.2337,895.83
2025-01-10T13:54:00,886.35,30.58,82.27,2.208,14.72,22.31,76.0,3.311,0.95,0.05,842.8,30.57,51.22,2.104,1500,toilet,0,0,-0.1025,835.85
2025-01-10T13:56:00,852.36,30.11,79.37,2.345,14.39,21.61,73.51,2.89,0.62,0.38,533.9,26.61,51.6,2.477,400,toilet,0,0,-0.2321,515.92
2025-01-10T13:58:00,915.91,30.18,80.74,2.422,14.23,22.5,75.84,3.276,0.95,0.05,870.8,30.28,54.64,2.444,700,toilet,0,0,0.1449,882.58
2025-01-10T14:00:00,954.76,31.03,77.29,2.704,14.16,21.6,75.3,2.962,0.95,0.05,907.7,30.79,48.99,2.522,700,toilet,0,0,0.2876,928.6
2025-01-10T14:02:00,948.71,31.34,77.85,2.923,14.31,21.2,79.68,3.108,0.95,0.05,902.0,30.25,48.12,3.085,1000,toilet,1,0,0.0008,900.72
2025-01-10T14:04:00,913.53,31.82,77.43,2.244,14.05,21.53,78.51,3.027,0.95,0.05,868.6,30.95,50.73,2.496,1500,toilet,0,0,-0.023,866.14
2025-01-10T14:06:00,962.7,30.68,77.8,2.27,12.89,21.77,81.38,3.105,0.95,0.05,915.2,30.68,47.58,2.167,1500,toilet,0,0,-0.1761,904.13
2025-01-10T14:08:00,901.84,30.28,77.58,2.121,13.86,21.46,83.79,3.235,0.59,0.41,537.8,26.58,49.62,2.563,400,toilet,0,0,-0.3002,508.35
2025-01-10T14:10:00,913.62,30.37,76.73,2.825,12.94,21.72,80.26,2.904,0.58,0.42,535.3,27.03,48.66,2.858,400,toilet,0,0,-0.0649,528.28
2025-01-10T14:12:00,910.07,30.9,78.45,2.645,13.51,22.47,77.08,2.597,0.95,0.05,1919.14,30.82,50.69,2.653,1000,irrigation,0,1,0.2344,1933.2
2025-01-10T14:14:00,970.09,30.79,78.67,2.395,13.79,22.46,78.46,2.314,0.95,0.05,922.3,30.53,47.43,2.4,700,toilet,0,0,0.3019,940.53
2025-01-10T14:16:00,868.49,30.76,78.58,2.284,14.02,21.95,81.48,2.821,0.95,0.05,825.8,30.48,48.18,2.378,1500,toilet,0,0,0.0993,834.64
2025-01-10T14:18:00,925.73,31.26,77.16,2.228,15.0,22.55,79.17,3.114,0.95,0.05,880.2,30.39,44.31,2.395,2000,toilet,0,0,0.0523,891.63
2025-01-10T14:20:00,869.95,30.93,79.14,2.479,15.56,22.4,79.8,3.32,0.95,0.05,827.2,30.48,48.48,2.598,1000,toilet,0,0,0.1793,832.71
2025-01-10T14:22:00,919.9,31.22,76.24,2.582,14.84,21.76,78.09,3.002,0.95,0.05,874.6,30.56,49.61,2.638,700,toilet,0,0,-0.4308,855.5
2025-01-10T14:24:00,890.65,30.18,76.77,2.303,15.56,21.76,79.3,3.108,0.95,0.05,846.9,29.73,47.04,2.17,1000,toilet,0,0,0.1266,851.58
2025-01-10T14:26:00,830.75,30.26,76.06,2.369,16.36,21.31,77.16,3.179,0.64,0.36,537.6,26.99,46.53,2.661,400,toilet,0,0,-0.3879,518.95
2025-01-10T14:28:00,856.52,31.34,72.93,2.751,15.13,21.82,80.83,2.736,0.95,0.05,1284.81,30.73,47.7,2.906,700,floor_cleaning,0,1,0.0589,1284.32
2025-01-10T14:30:00,831.59,31.52,75.37,2.225,14.57,21.82,77.31,3.383,0.95,0.05,790.7,30.79,46.96,2.296,2000,toilet,0,0,0.0472,794.56
2025-01-10T14:32:00,886.76,30.55,75.73,2.721,14.1,21.39,77.81,2.936,0.95,0.05,843.1,30.02,48.15,2.319,1500,toilet,0,0,-0.1148,834.31
2025-01-10T14:34:00,805.04,31.25,74.71,2.463,15.15,21.84,78.96,3.072,0.95,0.05,765.5,30.56,47.68,2.307,1500,toilet,0,0,0.2642,778.75
2025-01-10T14:36:00,812.24,31.96,74.24,2.532,16.09,21.97,81.02,3.056,0.65,0.35,533.6,28.5,47.51,2.842,400,toilet,0,0,-0.0224,531.68
2025-01-10T14:38:00,883.33,31.17,75.68,2.238,15.43,20.48,76.12,3.03,0.95,0.05,839.9,30.73,47.37,2.279,700,toilet,0,0,0.3361,855.58
2025-01-10T14:40:00,875.69,31.29,75.99,2.557,14.92,21.5,79.06,2.856,0.95,0.05,832.7,30.77,47.74,2.702,1000,toilet,0,0,0.2557,845.52
2025-01-10T14:42:00,842.13,30.6,74.17,2.226,14.36,21.12,80.84,3.005,0.63,0.37,535.9,26.95,47.13,2.274,400,toilet,0,0,0.0823,535.81
2025-01-10T14:44:00,833.25,30.79,74.51,2.432,14.65,21.43,76.48,2.725,0.64,0.36,538.6,27.51,43.46,2.346,400,toilet,0,0,0.3125,549.93
2025-01-10T14:46:00,862.74,31.21,75.0,2.609,16.22,20.87,80.6,2.758,0.95,0.05,820.4,31.03,44.69,2.644,1500,toilet,0,0,-0.0754,813.49
